,appid,steamspy_tags
11172,321260,Multiplayer
11173,321260,Indie
11174,321270,Action
11175,321270,FPS
11176,321270,Horror
11177,321290,Otome
11178,321290,Dating Sim
11179,321290,Visual Novel
11180,321330,Indie
11181,321330,Action
11182,321330,Casual
11183,321350,Action
11184,321350,Indie
11185,321350,Strategy
11186,321360,Dinosaurs
11187,321360,Multiplayer
11188,321360,Action
11189,321370,Indie
11190,321370,Adventure
11191,321370,Platformer
11192,321390,Early Access
11193,321390,Action
11194,321390,Indie
11195,321400,Sports
11196,321400,Multiplayer
11197,321400,Free to Play
11198,321410,Simulation
11199,321410,Strategy
11200,321410,Naval
11201,321450,Racing
11202,321450,Simulation
11203,321480,Free to Play
11204,321480,Casual
11205,321480,Puzzle
11206,321490,Racing
11207,321490,Simulation
11208,321490,Sports
11209,321560,Indie
11210,321560,Action
11211,321560,Platformer
11212,321600,Casual
11213,321600,Hidden Object
11214,321610,Casual
11215,321660,Simulation
11216,321660,Mining
11217,321710,Action
11218,321800,RPG
11219,321800,Fantasy
11220,321800,Adventure
11221,321830,Early Access
11222,321830,Indie
11223,321830,Casual
11224,321840,Free to Play
11225,321840,Visual Novel
11226,321840,Anime
11227,321870,Horror
11228,321870,Adventure
11229,321870,Indie
11230,321880,RPG
11231,321880,Indie
11232,321880,Casual
11233,321890,RPG
11234,321890,Adventure
11235,321890,Indie
11236,321920,Indie
11237,321920,Action
11238,321920,Adventure
11239,321940,Action
11240,321940,RPG
11241,321940,Indie
11242,321950,Indie
11243,321950,Adventure
11244,321950,Action
11245,321960,Strategy
11246,321960,Turn-Based Strategy
11247,321960,RPG
11248,322030,Indie
11249,322080,Indie
11250,322080,Action
11251,322080,Platformer
11252,322110,Platformer
11253,322110,Action
11254,322110,Indie
11255,322130,Adventure
11256,322130,Female Protagonist
11257,322130,Action
11258,322170,Difficult
11259,322170,Great Soundtrack
11260,322170,Music
11261,322190,Turn-Based
11262,322190,Strategy
11263,322190,Steampunk
11264,322210,Action
11265,322210,Side Scroller
11266,322210,2D
11267,322290,Action
11268,322290,RPG
11269,322290,Cute
11270,322300,Early Access
11271,322300,Massively Multiplayer
11272,322300,Sandbox
11273,322330,Survival
11274,322330,Multiplayer
11275,322330,Co-op
11276,322430,Indie
11277,322430,Action
11278,322430,Adventure
11279,322440,Adventure
11280,322440,Indie
11281,322440,Action
11282,322450,Indie
11283,322450,Adventure
11284,322450,Casual
11285,322500,FPS
11286,322500,Action
11287,322500,Bullet Time
11288,322520,Action
11289,322520,Character Customization
11290,322520,Hack and Slash
11291,322540,Strategy
11292,322540,Space
11293,322540,4X
11294,322580,Adventure
11295,322580,Indie
11296,322580,Casual
11297,322630,RPG
11298,322630,JRPG
11299,322630,Dungeon Crawler
11300,322680,Puzzle-Platformer
11301,322680,Difficult
11302,322680,Adventure
11303,322750,Indie
11304,322750,Action
11305,322750,RPG
11306,322770,Early Access
11307,322770,RPG
11308,322770,Adventure
11309,322780,Early Access
11310,322780,Open World
11311,322780,Massively Multiplayer
11312,322850,Sports
11313,322850,Simulation
11314,322850,Management
11315,322900,Strategy
11316,322900,Indie
11317,322900,RTS
11318,322910,Warhammer 40K
11319,322910,Strategy
11320,322910,Chess
11321,322930,Simulation
11322,322930,Indie
11323,322930,Flight
11324,322950,Sports
11325,322950,Indie
11326,322950,Simulation
11327,322970,Adventure
11328,322970,Indie
11329,322970,Puzzle
11330,322980,Strategy
11331,322980,Casual
11332,322980,Action
11333,322990,Casual
11334,322990,Hidden Object
11335,322990,Point & Click
11336,323000,Strategy
11337,323000,Action
11338,323000,Casual
11339,323020,Indie
11340,323020,Casual
11341,323040,Indie
11342,323040,Rhythm
11343,323040,Music
11344,323060,Strategy
11345,323060,Indie
11346,323060,Space
11347,323190,City Builder
11348,323190,Survival
11349,323190,Strategy
11350,323220,Rogue-like
11351,323220,Pixel Graphics
11352,323220,Rogue-lite
11353,323240,RPG
11354,323240,Action
11355,323250,Casual
11356,323250,Strategy
11357,323250,Puzzle
11358,323260,Casual
11359,323260,Match 3
11360,323260,Hidden Object
11361,323270,Casual
11362,323270,Hidden Object
11363,323280,Casual
11364,323280,Hidden Object
11365,323320,Open World
11366,323320,Adventure
11367,323320,Singleplayer
11368,323380,Adventure
11369,323380,Indie
11370,323380,Puzzle
11371,323430,Action
11372,323430,Adventure
11373,323430,Indie
11374,323450,RPG
11375,323450,Action
11376,323450,Adventure
11377,323460,Action
11378,323460,Shoot 'Em Up
11379,323460,Arcade
11380,323470,Anime
11381,323470,Fighting
11382,323470,Action
11383,323490,Anime
11384,323490,Visual Novel
11385,323490,Indie
11386,323580,Adventure
11387,323580,Mythology
11388,323580,Action
11389,323630,Indie
11390,323630,Puzzle
11391,323630,Physics
11392,323670,Early Access
11393,323670,Racing
11394,323670,Indie
11395,323680,Adventure
11396,323680,Indie
11397,323680,First-Person
11398,323700,Indie
11399,323700,Casual
11400,323700,Puzzle
11401,323720,Horror
11402,323720,Point & Click
11403,323720,Adventure
11404,323780,Simulation
11405,323850,Multiplayer
11406,323850,Funny
11407,323850,Local Multiplayer
11408,324050,Simulation
11409,324070,Indie
11410,324070,Action
11411,324070,Racing
11412,324080,Early Access
11413,324080,Survival
11414,324080,Open World
11415,324090,Simulation
11416,324090,Sports
11417,324090,Strategy
11418,324110,Racing
11419,324110,Sports
11420,324110,Classic
11421,324120,Adventure
11422,324120,Indie
11423,324120,Casual
11424,324140,Casual
11425,324140,Action
11426,324140,Local Co-Op
11427,324160,Visual Novel
11428,324160,Anime
11429,324160,Story Rich
11430,324170,Otome
11431,324170,Visual Novel
11432,324170,Anime
11433,324190,Early Access
11434,324190,Simulation
11435,324190,Programming
11436,324240,Indie
11437,324240,Action
11438,324240,Adventure
11439,324260,Space
11440,324260,RPG
11441,324260,Open World
11442,324270,Adventure
11443,324270,Indie
11444,324270,First-Person
11445,324310,Simulation
11446,324310,Driving
11447,324310,Open World
11448,324360,Early Access
11449,324360,Action
11450,324360,Strategy
11451,324390,Adventure
11452,324390,Indie
11453,324390,Action
11454,324400,Strategy
11455,324400,Indie
11456,324420,Strategy
11457,324420,Indie
11458,324420,Turn-Based
11459,324470,Early Access
11460,324470,Indie
11461,324470,Racing
11462,324510,Sandbox
11463,324510,Massively Multiplayer
11464,324510,Open World
11465,324520,Strategy
11466,324520,Action
11467,324520,Indie
11468,324570,Action
11469,324570,Sci-fi
11470,324570,Top-Down Shooter
11471,324610,Adventure
11472,324610,Indie
11473,324610,Point & Click
11474,324650,Action
11475,324650,Adventure
11476,324650,Female Protagonist
11477,324680,Strategy
11478,324680,RTS
11479,324680,Cult Classic
11480,324710,Adventure
11481,324710,Casual
11482,324710,Choose Your Own Adventure
11483,324730,RPG
11484,324730,Adventure
11485,324730,Indie
11486,324740,Adventure
11487,324740,Indie
11488,324740,Action
11489,324750,Racing
11490,324750,Casual
11491,324750,Adventure
11492,324760,Racing
11493,324760,Action
11494,324760,Destruction
11495,324770,Adventure
11496,324770,Female Protagonist
11497,324770,Point & Click
11498,324800,Action
11499,324800,Gore
11500,324800,FPS
11501,324810,FPS
11502,324810,Action
11503,324810,Free to Play
11504,325060,Indie
11505,325060,Puzzle
11506,325060,First-Person
11507,325090,RPG
11508,325090,Casual
11509,325090,Adventure
11510,325110,Casual
11511,325110,Puzzle
11512,325110,Memes
11513,325120,Anime
11514,325120,Horror
11515,325120,Visual Novel
11516,325150,Action
11517,325150,Indie
11518,325150,Platformer
11519,325160,Adventure
11520,325160,Indie
11521,325160,Pixel Graphics
11522,325180,Game Development
11523,325180,Software Training
11524,325180,Utilities
11525,325300,Early Access
11526,325300,Action
11527,325300,Indie
11528,325320,Adventure
11529,325320,RPG
11530,325320,Survival Horror
11531,325370,Indie
11532,325370,Arcade
11533,325370,Action
11534,325420,Early Access
11535,325420,Sandbox
11536,325420,Simulation
11537,325430,Early Access
11538,325430,Adventure
11539,325430,Experimental
11540,325470,Early Access
11541,325470,Strategy
11542,325470,Wargame
11543,325520,Adventure
11544,325520,Indie
11545,325520,Casual
11546,325610,Strategy
11547,325610,Historical
11548,325610,War
11549,325730,Strategy
11550,325730,Indie
11551,325730,Adventure
11552,325790,RPG
11553,325790,Strategy
11554,325790,Turn-Based
11555,325860,Strategy
11556,325860,Indie
11557,325860,Action
11558,325870,Action
11559,325870,Indie
11560,325870,Horror
11561,325880,Indie
11562,325880,Platformer
11563,325880,Metroidvania
11564,325930,Action
11565,325930,Indie
11566,325930,Adventure
11567,326110,Action
11568,326110,Indie
11569,326110,Shooter
11570,326120,Action
11571,326120,Indie
11572,326120,Arcade
11573,326130,Casual
11574,326130,Time Management
11575,326150,Indie
11576,326150,Action
11577,326150,RPG
11578,326160,RPG
11579,326160,Massively Multiplayer
11580,326160,Free to Play
11581,326180,Hidden Object
11582,326180,Casual
11583,326180,Adventure
11584,326190,Casual
11585,326190,Hidden Object
11586,326190,Adventure
11587,326230,Strategy
11588,326230,RPG
11589,326230,Indie
11590,326340,Sports
11591,326340,Action
11592,326340,Retro
11593,326360,Free to Play
11594,326360,Pixel Graphics
11595,326360,RPG
11596,326380,Adventure
11597,326380,Casual
11598,326380,Hidden Object
11599,326410,Pirates
11600,326410,Naval
11601,326410,Sandbox
11602,326420,Adventure
11603,326420,Indie
11604,326420,Casual
11605,326460,Early Access
11606,326460,Tanks
11607,326460,Multiplayer
11608,326470,Indie
11609,326470,Racing
11610,326470,Action
11611,326480,Anime
11612,326480,Visual Novel
11613,326480,Nudity
11614,326520,Casual
11615,326520,Puzzle
11616,326520,Music
11617,326590,Strategy
11618,326590,Action
11619,326590,Simulation
11620,326630,Sports
11621,326630,Simulation
11622,326630,Strategy
11623,326650,RPG
11624,326650,Indie
11625,326650,Tactical
11626,326670,RPG
11627,326670,Strategy
11628,326670,Turn-Based
11629,326720,Indie
11630,326720,Action
11631,326720,Arcade
11632,326730,RPG
11633,326730,Adventure
11634,326730,RPGMaker
11635,326840,Indie
11636,326840,Action
11637,326840,Hack and Slash
11638,326950,Visual Novel
11639,326950,Anime
11640,326950,Female Protagonist
11641,326960,Free to Play
11642,326960,Horror
11643,326960,Multiplayer
11644,326990,Action
11645,326990,Indie
11646,326990,Space
11647,327000,Early Access
11648,327000,Indie
11649,327000,Simulation
11650,327010,Racing
11651,327010,Action
11652,327010,Simulation
11653,327030,Strategy
11654,327030,Multiplayer
11655,327030,Action
11656,327060,Action
11657,327060,Indie
11658,327060,Platformer
11659,327070,Early Access
11660,327070,Medieval
11661,327070,Massively Multiplayer
11662,327090,Survival
11663,327090,Open World
11664,327090,Crafting
11665,327140,Design & Illustration
11666,327140,VR
11667,327140,Hand-drawn
11668,327150,Action
11669,327150,RPG
11670,327150,Indie
11671,327210,Indie
11672,327210,Platformer
11673,327220,Adventure
11674,327220,Point & Click
11675,327220,Indie
11676,327260,Indie
11677,327260,Platformer
11678,327260,Retro
11679,327310,Stealth
11680,327310,Female Protagonist
11681,327310,Indie
11682,327370,Casual
11683,327370,Hidden Object
11684,327370,Point & Click
11685,327380,Adventure
11686,327380,Simulation
11687,327380,Pirates
11688,327390,Simulation
11689,327390,Adventure
11690,327390,Classic
11691,327400,Simulation
11692,327400,Adventure
11693,327400,Turn-Based Strategy
11694,327410,Indie
11695,327410,Story Rich
11696,327410,Great Soundtrack
11697,327440,Adventure
11698,327440,Action
11699,327440,RPG
11700,327450,Adventure
11701,327450,Indie
11702,327450,Casual
11703,327500,Action
11704,327500,Indie
11705,327500,Bullet Hell
11706,327510,Action
11707,327510,RPG
11708,327510,Indie
11709,327520,Adventure
11710,327520,Indie
11711,327520,Action
11712,327560,Adventure
11713,327560,Survival
11714,327560,Indie
11715,327640,Early Access
11716,327640,Free to Play
11717,327640,City Builder
11718,327650,Casual
11719,327650,Indie
11720,327650,Puzzle
11721,327670,Strategy
11722,327670,Indie
11723,327670,Match 3
11724,327740,Action
11725,327740,Sci-fi
11726,327740,FPS
11727,327760,Indie
11728,327760,Adventure
11729,327760,Action
11730,327860,Open World
11731,327860,Survival
11732,327860,Adventure
11733,327880,Indie
11734,327880,Action
11735,327880,Rogue-lite
11736,327890,Simulation
11737,327890,Funny
11738,327890,Comedy
11739,327910,Strategy
11740,327910,Action
11741,327910,Adventure
11742,327920,Adventure
11743,327920,Vampire
11744,327920,Cyberpunk
11745,327930,RPG
11746,327930,Adventure
11747,327930,Classic
11748,327940,Adventure
11749,327940,Point & Click
11750,327940,Classic
11751,327950,Adventure
11752,327950,Simulation
11753,327950,Classic
11754,327960,Early Access
11755,327960,Indie
11756,327960,RPG
11757,327980,RPG
11758,327980,Retro
11759,327980,JRPG
11760,328000,RPG
11761,328070,Arena Shooter
11762,328070,Action
11763,328070,Indie
11764,328080,Early Access
11765,328080,City Builder
11766,328080,Strategy
11767,328100,Adventure
11768,328100,Indie
11769,328100,RPG
11770,328220,Simulation
11771,328220,RPG
11772,328220,Indie
11773,328270,Visual Novel
11774,328270,Adventure
11775,328270,Story Rich
11776,328310,Simulation
11777,328430,Adventure
11778,328430,Point & Click
11779,328430,1990's
11780,328440,Strategy
11781,328440,Turn-Based
11782,328440,Sci-fi
11783,328450,Strategy
11784,328450,Turn-Based
11785,328450,Classic
11786,328460,Action
11787,328460,Racing
11788,328460,FPS
11789,328470,Cyberpunk
11790,328470,Action
11791,328470,Mechs
11792,328500,Indie
11793,328500,Platformer
11794,328500,Pixel Graphics
11795,328510,Early Access
11796,328510,Action
11797,328510,Indie
11798,328550,Indie
11799,328550,RPG
11800,328550,Text-Based
11801,328590,Adventure
11802,328590,Horror
11803,328590,Indie
11804,328600,Strategy
11805,328600,Turn-Based
11806,328600,Turn-Based Strategy
11807,328640,Action
11808,328640,Adventure
11809,328640,Indie
11810,328650,Action
11811,328650,Indie
11812,328670,Action
11813,328670,Sports
11814,328670,Hunting
11815,328680,Indie
11816,328680,Casual
11817,328710,Early Access
11818,328710,Indie
11819,328710,Adventure
11820,328740,Early Access
11821,328740,Indie
11822,328740,Adventure
11823,328760,RPG
11824,328760,Indie
11825,328760,Retro
11826,328780,Indie
11827,328780,Vampire
11828,328780,Puzzle
11829,328830,Strategy
11830,328830,Action
11831,328830,Casual
11832,328880,Casual
11833,328880,Adventure
11834,328880,Hidden Object
11835,328890,Strategy
11836,328890,Casual
11837,328890,Chess
11838,328900,Simulation
11839,328900,Flight
11840,328900,World War II
11841,328920,Simulation
11842,328920,Flight
11843,328920,Classic
11844,328930,Simulation
11845,328930,Flight
11846,328930,Classic
11847,328940,Indie
11848,328940,Platformer
11849,328940,Pixel Graphics
11850,328990,Indie
11851,329000,RPG
11852,329000,Indie
11853,329000,Adventure
11854,329020,Free to Play
11855,329020,RPG
11856,329020,Indie
11857,329040,Early Access
11858,329040,RPG
11859,329040,Dungeon Crawler
11860,329050,Action
11861,329050,Hack and Slash
11862,329050,Character Action Game
11863,329070,Early Access
11864,329070,Multiplayer
11865,329070,Strategy
11866,329110,Free to Play
11867,329110,Match 3
11868,329110,RPG
11869,329130,Building
11870,329130,Space
11871,329130,Sandbox
11872,329190,Early Access
11873,329190,Indie
11874,329190,Action
11875,329200,Adventure
11876,329200,Indie
11877,329200,Horror
11878,329240,RPG
11879,329240,Action
11880,329240,Indie
11881,329280,Early Access
11882,329280,Strategy
11883,329280,Indie
11884,329310,Early Access
11885,329310,Adventure
11886,329310,Indie
11887,329320,Action
11888,329320,Casual
11889,329320,Indie
11890,329340,Action
11891,329340,Indie
11892,329340,Shoot 'Em Up
11893,329380,Indie
11894,329380,Action
11895,329380,Adventure
11896,329430,Zombies
11897,329430,Survival
11898,329430,Open World
11899,329440,Adventure
11900,329440,Platformer
11901,329440,3D Platformer
11902,329460,Indie
11903,329460,Platformer
11904,329460,Action
11905,329480,Indie
11906,329480,Adventure
11907,329480,Action
11908,329490,Anime
11909,329490,Beat 'em up
11910,329490,Action
11911,329610,Sports
11912,329610,Baseball
11913,329610,Simulation
11914,329620,Strategy
11915,329620,World War II
11916,329630,Strategy
11917,329630,Retro
11918,329630,1990's
11919,329640,Action
11920,329640,FPS
11921,329640,Classic
11922,329650,Action
11923,329650,FPS
11924,329650,Classic
11925,329660,Simulation
11926,329660,Classic
11927,329670,Simulation
11928,329670,Submarine
11929,329670,Classic
11930,329680,Simulation
11931,329680,Naval
11932,329680,World War II
11933,329690,Indie
11934,329690,Sports
11935,329690,Adventure
11936,329770,Action
11937,329770,RPG
11938,329770,Indie
11939,329830,Walking Simulator
11940,329830,Adventure
11941,329830,Psychological Horror
11942,329860,Simulation
11943,329860,Cats
11944,329860,Indie
11945,329890,Early Access
