appid,genres
300910,Action
301050,Adventure;Indie
301120,Simulation;Sports
301150,Adventure;Casual;Indie
301190,Action;Casual;Indie
301200,Action;Casual;Indie
301220,Action;Adventure;Indie;RPG
301250,Casual;Sports
301260,Casual;Simulation;Strategy
301300,Action;Casual;Indie
301320,Indie;Simulation
301360,Action;Indie
301380,Adventure;Indie
301420,Action;Adventure;Indie
301460,Action;Indie
301500,Action;Adventure;Indie;Simulation
301520,Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation
301540,Action;Casual;Indie
301610,Design & Illustration;Photo Editing
301640,Action
301650,Action;Strategy
301670,Adventure
301680,Action;Indie
301690,Casual
301700,Casual
301750,Action;Adventure;Casual;Indie;Simulation;Strategy
301760,Action;Adventure;Racing
301830,Action;Adventure
301840,Action;Indie
301860,Adventure;Indie
301910,Action
301920,Adventure;Indie;Strategy
301930,Adventure;Indie;Strategy
301970,Action;Indie
301980,Action;Adventure
301990,Casual
302010,Action;Indie
302060,Indie;Simulation
302080,Indie;Simulation
302110,Adventure
302160,Adventure
302170,Adventure;Casual
302180,Adventure;Casual
302190,Adventure;Casual
302210,Adventure
302240,Action
302250,Action
302260,Action;Adventure;Casual;Indie
302290,Casual;Indie;Simulation
302310,Adventure;Casual;Indie;RPG;Strategy
302320,Simulation;Strategy
302330,Action;Adventure
302340,Adventure
302350,Adventure
302360,Adventure
302370,Adventure
302380,Casual;Free to Play;Indie
302390,Adventure;Casual
302440,Simulation
302460,Casual
302470,RPG;Strategy
302490,Adventure;Casual;Strategy
302510,Action
302570,Action;Adventure;Indie;RPG;Simulation;Strategy
302590,Action;Casual;Free to Play;Indie;Massively Multiplayer;Early Access
302610,Action;Indie
302650,Casual;Indie
302670,Action;Free to Play;Indie;Simulation;Strategy
302690,Adventure;Indie
302710,Action;Indie;Racing
302730,Adventure;Casual
302750,Casual;Indie;Strategy
302790,Action;Indie
302810,Action;Adventure;Indie;RPG;Early Access
302830,Action;Free to Play;Early Access
302870,Action;Adventure;Indie
302910,Action;Adventure;Indie
302950,Adventure;Casual;Indie
302970,Indie;Strategy
303210,Adventure;Indie
303260,Action;Adventure;Indie
303290,Adventure
303310,Adventure
303340,Action;Indie
303390,Action;Casual;Indie
303430,Action;Adventure;Casual;Indie
303470,Action;Strategy
303510,Action;Adventure;Casual;Indie
303530,Indie;Simulation
303550,Action;Adventure;Indie
303590,Action;Casual
303610,Action
303680,Action;Adventure;RPG
303690,Action;Adventure;RPG
303720,Action;Indie
303790,RPG
303800,Adventure;Strategy
303830,Racing
303840,Action;Casual;Indie
303860,Action;Indie;Strategy
303870,Action;Adventure
303880,Indie
303910,Simulation;Strategy
303940,Indie
304030,Free to Play;Massively Multiplayer;RPG
304050,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG
304150,Action
304170,Action
304190,Casual
304240,Action;Adventure
304290,Indie;RPG
304350,Casual;Indie;Simulation;Strategy
304390,Action
304410,Casual;Indie;Strategy
304430,Action;Adventure;Indie
304460,Adventure;Indie
304500,Casual;Indie
304530,Sexual Content;Violent;Action
304540,Action;Sports
304580,Casual;Simulation
304650,Adventure;Indie;RPG
304670,Casual;Indie;Strategy
304730,Casual;Indie;Simulation
304750,Adventure;Casual
304810,Indie
304850,Action;Adventure;Indie
304910,Action;Indie;Simulation
304930,Action;Adventure;Casual;Free to Play;Indie
304950,Adventure;Casual;Indie;RPG;Simulation
305010,Action;Adventure;Indie
305070,Action;Adventure;Indie
305260,Free to Play;Simulation;Strategy
305380,Action
305390,Indie;Strategy
305460,Action;Indie;RPG;Early Access
305480,Adventure;Casual;Indie
305490,Adventure;Casual;Indie;Simulation
305500,Action;Indie;RPG
305620,Adventure;Indie;Simulation;Strategy
305640,Indie;RPG;Strategy
305660,Action;Casual;Indie;Simulation;Strategy;Early Access
305700,Casual;Indie;Simulation;Early Access
305720,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access
305740,Adventure;Indie;RPG
305760,Casual;Indie
305780,Adventure;Indie
305800,Action;Indie
305820,Casual;Indie
305840,RPG;Simulation;Strategy;Early Access
305860,Design & Illustration;Utilities
305880,Adventure;Indie
305920,Adventure;Indie
305940,Indie;Simulation;Strategy
305960,Action;Indie;RPG;Simulation;Early Access
305980,Action
306000,Action;Adventure;Casual;Indie
306020,Action;Strategy
306040,Casual;Indie;Simulation;Strategy
306130,Massively Multiplayer;RPG
306200,Casual;Strategy
306350,Action;Racing;Sports
306370,Simulation
306410,Casual;Indie
306440,Action;Adventure;Indie
306480,Casual;Indie;Simulation;Strategy
306490,Simulation;Strategy
306550,Indie;RPG
306620,Strategy
306630,Simulation;Strategy
306640,Strategy
306660,Indie;Simulation;Strategy
306670,Action;Adventure
306680,Casual;Indie
306700,Action;Indie
306760,Adventure;Indie
306930,Free to Play;Massively Multiplayer;Strategy
306950,RPG
307010,Adventure;Indie;RPG
307030,Action;Adventure;Indie
307050,Adventure;Casual;Indie
307070,Adventure;Indie;RPG
307090,Action;Indie;Early Access
307110,Action;Indie;Simulation;Early Access
307130,Action;Adventure;Indie
307150,Action;Adventure;Indie;RPG;Early Access
307170,Action;Casual;Indie
307190,Adventure;Casual;Simulation
307210,Action;Indie;RPG
307230,Casual;Indie;Strategy
307270,Indie
307290,Adventure;Casual;Free to Play;Indie;RPG
307340,Action
307350,Action
307410,Sports
307430,Casual;Indie;Strategy
307560,Strategy
307570,Adventure;Indie
307580,Adventure;Indie
307590,Action;Indie
307600,Action;Adventure;Indie;RPG;Strategy
307620,Action;Indie
307640,RPG
307670,Adventure;Indie;RPG;Strategy
307690,Action;Adventure;Racing
307760,Simulation;Strategy
307770,Casual;Indie;Simulation;Strategy
307780,Action
307880,Action;Adventure;Indie;RPG;Simulation;Early Access
307900,Casual;Indie;Simulation;Strategy
307920,Casual;Indie;Simulation;Strategy
307930,Casual;Indie;Simulation;Strategy
307940,Action;Adventure;Indie
307960,Action;Simulation
307980,Sports
307990,Casual;Indie;Simulation;Strategy
308000,Action;Adventure
308040,Action;Casual;Indie
308060,Action;Adventure;Indie
308080,Action;Indie;Racing;Simulation;Sports;Early Access
308173,Indie;Simulation;Strategy
308180,Adventure
308270,Simulation;Strategy
308330,Adventure
308360,Casual;Indie
308380,Indie;Strategy
308400,Action;Casual
308420,Action;Indie;RPG
308440,Action;Indie
308460,Indie;Strategy
308520,Indie;Massively Multiplayer;RPG;Early Access
308540,Action;Indie;Simulation;Early Access
308560,Adventure;Indie
308580,Action;Indie;Racing
308600,Action;Indie;RPG;Early Access
309900,Action;Indie;Early Access
310060,Adventure;Indie;RPG;Simulation;Strategy
310070,Indie;Strategy
310080,Casual;Indie;Simulation
310110,Action;Indie;RPG
310360,Adventure
310370,Free to Play;Indie
310390,Simulation;Strategy
310460,Adventure
310470,Simulation;Strategy
310490,Simulation;Strategy
310510,Action;Adventure;Indie;RPG;Strategy
310560,Racing;Simulation;Sports
310640,Simulation
310700,Action;Indie
310740,Action;Indie
310790,Action
310810,Action;Adventure
310830,Action;Indie
310850,Action;Adventure;Indie
310870,Action;Adventure;Indie;Simulation
310880,Simulation;Sports;Strategy
310890,Action;Indie;RPG;Strategy
310950,Action
310970,Indie;Strategy
310990,Action
311010,Action;Adventure;Indie
311040,Strategy
311060,RPG;Strategy
311080,Action;Simulation
311100,Action;Simulation
311120,Action
311140,Action
311170,Casual;Indie
311190,Action;Adventure;Indie
311210,Action;Adventure
311240,Adventure
311250,Action;Adventure;Indie
311260,RPG;Simulation;Strategy;Early Access
311290,RPG;Strategy
311310,Action;Adventure;Indie;Massively Multiplayer;Simulation;Strategy;Early Access
311340,Action;Adventure
311480,Action;Indie
311490,Action;Indie
311560,Action;Adventure
311680,Adventure;Casual;Simulation
311690,Action;Adventure;Indie
311720,Indie;RPG;Strategy
311730,Action
311770,Action;Adventure
311800,Action;Indie;RPG;Early Access
311820,Action;Indie;Racing
311840,Casual;Indie;Simulation;Strategy
311850,Casual
311860,Adventure;Indie;RPG;Simulation
311870,Action;Indie;RPG
311910,Simulation
311930,Action;Indie
311940,Action;Indie
311980,Action;Indie;Strategy;Early Access
312010,Action;Adventure
312020,Casual;Indie;Strategy
312050,Action;Adventure
312150,Action;Free to Play;Indie;Early Access
312200,Action;Adventure;Indie;RPG
312210,Action;Adventure;Indie;Early Access
312220,Action;Adventure;Indie;RPG
312230,Action;Adventure;Indie
312240,Action;Adventure;Indie
312280,Casual;Free to Play;Indie;Strategy
312300,Indie;RPG
312310,Action;Indie;Simulation
312350,Strategy
312360,Simulation;Strategy
312370,Strategy
312400,Strategy
312410,Indie;Strategy
312420,Strategy
312430,Simulation;Strategy
312440,Strategy
312450,Free to Play;Simulation;Strategy
312510,Action;Indie
312520,Action;Adventure;Indie
312530,Action;Indie
312540,Action;Adventure;RPG
312560,Action;RPG
312600,RPG;Strategy
312610,Action
312630,Indie;Strategy
312640,Action;Indie
312650,Action
312660,Action;Adventure
312670,Action;Adventure
312720,Casual;Indie;Strategy
312750,RPG
312780,Action;Adventure
312790,Adventure;RPG;Strategy
312840,Adventure;RPG
312900,Action;Casual;Indie
312920,Sports
312970,Adventure
312980,Simulation;Strategy
312990,Action;Adventure;Free to Play;Indie
313010,Simulation
313020,Adventure;Indie;RPG
313040,Action;Adventure
313080,Action;Indie;Strategy
313120,Adventure;Indie;Early Access
313130,Indie
313140,Adventure;Indie
313160,Simulation
313190,Casual
313200,Adventure
313210,Action
313330,Racing
313340,Casual;Indie;RPG;Simulation
313360,Adventure;Casual
313390,Action;Indie;Simulation
313400,Action;Indie
313470,Indie;RPG
313480,Strategy
313500,Strategy
313590,Action;Adventure;Indie
313620,Simulation;Strategy
313630,Adventure;Indie;Simulation
313650,Casual
313660,Simulation;Strategy
313690,Action;Adventure
313730,Free to Play;Indie;RPG;Strategy
313740,Sexual Content;Nudity;Indie
313780,Adventure;Indie
313810,Action;Adventure;RPG
313830,Adventure;Indie;Strategy
313870,Adventure
313960,Adventure;Indie
313980,Action;Indie
314000,Casual;Free to Play;Indie;Simulation;Sports;Strategy
314010,Action;Casual;Free to Play;Indie;Strategy
314020,Adventure;Casual;Indie
314030,Action
314050,Casual;Indie;Racing
314070,Indie;Simulation;Sports
314120,Indie;RPG
314150,Action
314160,Simulation
314180,Action;Indie
314200,Adventure;Indie
314210,Adventure;Indie
314220,Action;Indie
314230,Action;Indie;Early Access
314240,Adventure;Indie;RPG;Simulation;Strategy
314250,Action;Adventure;Indie
314280,Action;Adventure;Free to Play;Indie
314290,Action;Indie
314300,Action;Adventure;Casual;Indie;Early Access
314320,Casual;Indie;Simulation;Strategy
314330,Adventure;Indie;Strategy
314340,Indie;Sports;Strategy
314350,Action;Indie;Strategy;Early Access
314360,Adventure;Indie
314370,Indie
314380,Adventure;Indie;RPG
314410,Action;Adventure;Indie;RPG
314460,Action;Indie
314470,Indie;RPG
314510,Adventure;Casual
314520,Simulation;Sports
314530,Action;Adventure;Indie;Early Access
314540,Adventure
314560,Action;Adventure;Indie;RPG
314570,Action;Adventure;Indie
314590,Action;Casual;Indie
314610,Strategy
314630,Violent;Adventure;Casual;Indie
314660,Action;Adventure;Indie
314710,Action
314760,Indie;Strategy
314770,Indie;Simulation
314790,Adventure;Indie
314810,Adventure;Indie
314830,Adventure;Indie;RPG;Strategy
314950,Indie;Simulation;Strategy
314970,Free to Play;Indie;Strategy
314980,Indie;Simulation;Strategy
315060,Casual;Indie;Simulation
315070,Casual;Indie;Early Access
315080,Indie;Strategy
315110,Action;Indie
315130,Adventure;Indie
315320,Action;Adventure;Casual;Indie;RPG
315330,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access
315340,Action;Indie
315430,Action;Adventure;Indie;Strategy
315450,Adventure;Indie
315460,Action;Indie;RPG;Strategy
315480,Action;Indie
315540,Action;Indie;Early Access
315550,Indie;Simulation
315610,Action;Adventure;Indie
315650,Action;Casual;Indie
315660,Simulation
315670,Action
315680,Adventure;Indie;RPG;Strategy
315810,Adventure
315830,Action;Indie
315840,Action;Indie;RPG;Early Access
315850,Action;Casual;Indie
315860,Indie;RPG
315920,Action;Indie
315930,Indie;RPG;Strategy
315940,Action;Adventure;Indie
316010,Free to Play;Strategy
316020,Action;Indie
316030,Action;Adventure
316080,Adventure;Indie;Strategy
316140,Adventure;Indie
316160,Adventure
316180,Action;Indie
316240,Simulation
316260,Action;Adventure
316320,Action;Adventure;Racing
316370,Action;Indie;RPG
316390,Action;Free to Play;Massively Multiplayer;RPG
316420,Casual
316430,Action;Strategy
316480,Adventure;Indie
316600,Action;Indie
316610,Indie
316660,Action;Casual;Indie;Strategy
316700,Sports;Strategy
316720,Casual
316740,Adventure;Indie;RPG
316790,Adventure
316810,Action;Indie
316840,Indie;RPG
316890,Adventure;Indie
316930,Action;Indie
316950,Casual
316970,Action;Adventure;Indie
317020,Casual
317030,Adventure;Casual
317040,Action;RPG
317060,Action
317080,Racing;Simulation;Sports
317100,Action;Adventure;Indie
317250,Action;Adventure;Indie
317280,Adventure;Indie;RPG
317290,Adventure;Indie
317300,Adventure;Indie;Simulation
317320,Adventure;Indie
317360,Action;Free to Play;Indie
317370,Indie;RPG
317380,Indie;Strategy
317410,Action;Free to Play;Indie
317440,Action;Casual;Indie;Racing;Simulation;Sports
317470,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer
317510,Action;Casual
317580,Casual
317610,Action;Indie;Strategy
317620,RPG;Strategy
317710,Action;Indie
317720,Action;Indie;Strategy
317730,Action;Adventure;Indie;Simulation;Early Access
317820,Indie;RPG
317840,Action;Casual
317920,Casual;Indie;Strategy
317940,Adventure;Indie
317950,Adventure;Indie
317970,Action
318020,Strategy
318090,Casual;Indie;Strategy
318100,Action;Indie;Massively Multiplayer
318130,Indie;RPG
318220,Action;Adventure;Simulation
318230,Action;Adventure;Indie;RPG;Strategy
318260,Casual;Indie;Simulation
318300,Adventure
318310,Indie;RPG
318330,Indie;RPG
318350,Adventure;Casual
318430,Adventure;Indie
318440,Casual;Indie;Strategy
318480,Action;Adventure;Indie;Strategy
318530,Action;Adventure;Indie
318560,Action;Casual;Indie
318570,Indie;Strategy
318600,Action;Adventure;Indie
318650,Indie;Strategy
318660,Casual
318680,Adventure;Indie
318690,Action;Indie
318740,Adventure
318860,Action;Adventure;Indie
318950,Action;Adventure
318970,Adventure;Indie;RPG
319050,Indie;RPG;Strategy
319080,Action
319140,Action;Indie
319170,Action;Adventure
319180,Action
319210,Adventure;Indie;RPG
319230,Adventure;Indie;Strategy
319250,Action;Adventure;Indie;RPG
319270,Casual;Indie;Strategy
319280,Action;Indie
319300,Casual
319320,Adventure;Casual
319400,Adventure
319430,Action;Adventure;Indie;RPG
319450,Adventure;Indie
319470,Action;Indie
319480,Action;Indie
319510,Indie;Simulation
319550,Casual;Racing
319560,Indie;Strategy
319570,Action;Casual;Free to Play;Indie;RPG;Strategy
319630,Action;Adventure
319730,Action;Free to Play;Massively Multiplayer;RPG;Strategy
319740,Indie;Strategy
319760,Indie;Strategy
319780,Simulation
319830,Action;Indie;Simulation
319850,Casual;Indie;Simulation
319910,Action;Adventure;Indie
319970,Adventure;Indie
320040,Adventure;Indie;RPG
320090,Indie;Simulation
320110,Casual
320120,Indie;Simulation
320140,Action;Indie;Racing;Simulation;Sports
320150,Action;Adventure;Indie
320240,Action;Adventure;Indie
320300,Racing;Simulation
320310,Racing
320320,Action;RPG
320330,Adventure;Casual;Indie
320340,Adventure;Indie;Simulation;Strategy
320400,Casual;Strategy
320410,Action;Strategy
320430,Casual;Strategy
320520,Adventure;Indie
320540,Action;Casual;Indie;Racing
320610,Adventure;Casual
320630,Adventure;Casual
320650,Adventure;Casual
320670,Adventure;Casual
320690,Adventure;Casual;Indie
320760,Adventure
320790,Action;Indie
320820,Adventure;Indie
320840,Action;Simulation
320970,Casual
321030,Indie
321060,Indie;Simulation
321080,Action;Adventure
321150,Adventure;Casual;Indie
321160,Casual;Indie;Sports
321190,Adventure
321260,Action;Indie
321270,Action
321290,Simulation
321330,Action;Casual;Free to Play;Indie
321350,Action;Indie;Simulation;Strategy
321360,Action;Indie
321370,Adventure;Indie
321390,Action;Adventure;Casual;Indie;RPG;Simulation;Early Access
321400,Action;Casual;Free to Play;Indie;Sports
321410,Simulation;Strategy
321450,Racing;Simulation
321480,Casual;Free to Play;Indie;Strategy
321490,Racing;Simulation;Sports
321560,Action;Indie
321600,Casual
321610,Casual
321660,Simulation
321710,Action
321800,Adventure;RPG;Strategy
321830,Action;Casual;Indie;Early Access
321840,Adventure;Casual;Free to Play;Indie;Simulation
321870,Adventure;Indie
321880,Casual;Indie;RPG
321890,Adventure;Casual;Indie;RPG
321920,Action;Adventure;Indie
321940,Action;Indie;RPG
321950,Action;Adventure;Indie
321960,RPG;Strategy
322030,Indie
322080,Action;Indie
322110,Action;Indie
322130,Adventure
322170,Action;Indie
322190,Action;Adventure;Indie;RPG;Strategy
322210,Action;Indie
322290,Action;Adventure;RPG
322300,Indie;Massively Multiplayer;RPG;Early Access
322330,Adventure;Indie;Simulation
322430,Action;Adventure;Casual;Indie;Simulation;Strategy
322440,Action;Adventure;Indie
322450,Adventure;Casual;Indie
322500,Action;Indie
322520,Action
322540,Indie;Strategy
322580,Adventure;Casual;Indie
322630,RPG
322680,Action;Adventure;Indie
322750,Action;Indie;RPG
322770,Action;Adventure;RPG;Early Access
322780,Action;Adventure;Indie;Massively Multiplayer;Early Access
322850,Simulation;Sports
322900,Indie;Strategy
322910,Action;Indie;Strategy
322930,Indie;Simulation
322950,Casual;Indie;Simulation;Sports;Strategy
322970,Adventure;Indie
322980,Action;Casual;Strategy
322990,Casual
323000,Action;Casual;Indie;Strategy
323020,Casual;Indie
323040,Indie
323060,Indie;RPG;Strategy
323190,Simulation;Strategy
323220,Action;Adventure;Indie;RPG
323240,Action;RPG
323250,Casual;Strategy
323260,Casual
323270,Casual
323280,Casual
323320,Adventure;Casual;Indie
323380,Action;Adventure;Indie;Simulation;Strategy
